STATE_DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Total_Crimes
UTTAR PRADESH_FAIZABAD,2007,7,9,2,0,0,0,0,80,0,0,98
UTTAR PRADESH_FAIZABAD,2008,3,10,6,0,0,0,0,134,0,0,153
UTTAR PRADESH_FAIZABAD,2009,1,5,4,0,0,0,0,96,0,0,106
UTTAR PRADESH_FAIZABAD,2010,5,5,2,0,0,0,2,99,0,0,113
UTTAR PRADESH_FATEHGARH,2001,7,2,5,0,0,0,4,54,0,51,123
UTTAR PRADESH_FATEHGARH,2002,5,1,0,0,1,3,12,0,0,79,101
UTTAR PRADESH_FATEHGARH,2003,6,0,0,0,0,0,0,6,0,11,23
UTTAR PRADESH_FATEHGARH,2004,9,4,2,0,0,1,9,19,0,22,66
UTTAR PRADESH_FATEHGARH,2005,2,1,2,0,0,0,5,16,1,16,43
UTTAR PRADESH_FATEHGARH,2006,4,1,0,0,0,0,3,14,0,16,38
UTTAR PRADESH_FATEHGARH,2007,5,2,5,0,1,1,6,23,0,34,77
UTTAR PRADESH_FATEHGARH,2008,4,3,2,0,0,0,4,23,0,41,77
UTTAR PRADESH_FATEHGARH,2009,3,2,3,0,0,1,2,21,0,35,67
UTTAR PRADESH_FATEHGARH,2010,1,1,4,0,0,0,2,14,0,12,34
UTTAR PRADESH_FATEHPUR,2001,11,5,3,0,1,0,17,192,0,41,270
UTTAR PRADESH_FATEHPUR,2002,10,4,0,0,1,1,12,23,0,47,98
UTTAR PRADESH_FATEHPUR,2003,6,1,0,0,0,0,0,11,0,4,22
UTTAR PRADESH_FATEHPUR,2004,13,5,1,0,0,0,4,29,0,6,58
UTTAR PRADESH_FATEHPUR,2005,14,3,2,0,0,0,5,44,0,20,88
UTTAR PRADESH_FATEHPUR,2006,9,2,2,0,0,1,11,64,0,39,128
UTTAR PRADESH_FATEHPUR,2007,9,6,1,0,0,1,15,21,0,42,95
UTTAR PRADESH_FATEHPUR,2008,4,7,7,0,0,0,17,28,0,71,134
UTTAR PRADESH_FATEHPUR,2009,0,8,6,0,0,0,8,6,0,71,99
UTTAR PRADESH_FATEHPUR,2010,5,5,6,1,1,1,11,0,0,89,119
UTTAR PRADESH_FIROZABAD,2001,6,2,6,1,2,3,13,30,1,45,109
UTTAR PRADESH_FIROZABAD,2002,6,6,2,0,0,3,6,8,48,3,82
UTTAR PRADESH_FIROZABAD,2003,8,1,1,0,0,0,0,0,0,1,11
UTTAR PRADESH_FIROZABAD,2004,2,1,1,0,0,0,1,0,0,3,8
UTTAR PRADESH_FIROZABAD,2005,6,6,2,0,0,0,0,5,0,10,29
UTTAR PRADESH_FIROZABAD,2006,10,1,3,0,1,0,7,1,0,14,37
UTTAR PRADESH_FIROZABAD,2007,7,5,0,0,0,0,0,47,0,12,71
UTTAR PRADESH_FIROZABAD,2008,5,5,3,0,0,0,1,17,0,57,88
UTTAR PRADESH_FIROZABAD,2009,9,6,7,0,0,1,5,0,0,94,122
UTTAR PRADESH_FIROZABAD,2010,6,2,6,0,0,0,7,0,0,73,94
UTTAR PRADESH_G.R.P.,2001,1,0,0,0,1,0,0,5,0,3,10
UTTAR PRADESH_G.R.P.,2002,0,0,0,0,0,0,0,4,0,0,4
UTTAR PRADESH_G.R.P.,2003,0,1,0,0,0,0,0,1,0,0,2
UTTAR PRADESH_G.R.P.,2004,0,0,0,0,0,0,0,1,0,0,1
UTTAR PRADESH_G.R.P.,2005,0,0,0,0,0,0,0,3,0,0,3
UTTAR PRADESH_G.R.P.,2006,0,0,0,0,0,0,0,4,0,4,8
UTTAR PRADESH_G.R.P.,2007,0,0,0,0,0,0,0,11,0,0,11
UTTAR PRADESH_G.R.P.,2008,0,0,0,0,0,0,0,3,0,0,3
UTTAR PRADESH_G.R.P.,2009,1,0,0,0,0,0,0,5,0,0,6
UTTAR PRADESH_G.R.P.,2010,0,0,0,0,0,0,0,0,0,5,5
UTTAR PRADESH_GAUTAMBUDH NAGAR,2001,3,1,0,0,0,1,2,0,0,43,50
UTTAR PRADESH_GAUTAMBUDH NAGAR,2002,1,0,0,0,0,0,1,0,0,27,29
UTTAR PRADESH_GAUTAMBUDH NAGAR,2003,2,0,0,0,0,1,1,10,0,6,20
UTTAR PRADESH_GAUTAMBUDH NAGAR,2004,3,3,2,0,0,0,2,10,0,6,26
UTTAR PRADESH_GAUTAMBUDH NAGAR,2005,0,1,0,0,0,1,0,0,0,10,12
UTTAR PRADESH_GAUTAMBUDH NAGAR,2006,1,1,1,0,0,0,0,0,21,17,41
UTTAR PRADESH_GAUTAMBUDH NAGAR,2007,3,0,2,0,0,0,1,0,0,15,21
UTTAR PRADESH_GAUTAMBUDH NAGAR,2008,2,2,1,0,0,0,0,0,0,26,31
UTTAR PRADESH_GAUTAMBUDH NAGAR,2009,3,4,7,0,0,0,1,4,0,26,45
UTTAR PRADESH_GAUTAMBUDH NAGAR,2010,1,4,4,0,0,1,6,0,0,37,53
UTTAR PRADESH_GHAZIABAD,2001,13,6,10,0,2,1,7,0,0,50,89
UTTAR PRADESH_GHAZIABAD,2002,14,4,4,0,1,1,11,0,0,42,77
UTTAR PRADESH_GHAZIABAD,2003,7,3,1,0,1,0,1,0,0,7,20
UTTAR PRADESH_GHAZIABAD,2004,7,2,1,0,0,0,3,15,2,15,45
UTTAR PRADESH_GHAZIABAD,2005,6,2,1,0,0,0,2,0,0,11,22
UTTAR PRADESH_GHAZIABAD,2006,3,3,1,0,0,0,0,0,0,18,25
UTTAR PRADESH_GHAZIABAD,2007,5,4,1,0,0,1,0,21,0,10,42
UTTAR PRADESH_GHAZIABAD,2008,2,3,0,0,0,0,3,0,0,8,16
UTTAR PRADESH_GHAZIABAD,2009,10,9,4,0,0,0,6,1,0,81,111
UTTAR PRADESH_GHAZIABAD,2010,13,11,11,1,1,0,7,0,0,86,130
UTTAR PRADESH_GHAZIPUR,2001,1,1,2,0,0,1,3,26,0,90,124
UTTAR PRADESH_GHAZIPUR,2002,4,1,0,0,0,2,2,18,0,63,90
UTTAR PRADESH_GHAZIPUR,2003,1,0,0,0,0,0,1,22,0,29,53
UTTAR PRADESH_GHAZIPUR,2004,5,2,0,0,0,0,6,24,0,42,79
UTTAR PRADESH_GHAZIPUR,2005,3,0,0,0,0,2,1,10,10,12,38
UTTAR PRADESH_GHAZIPUR,2006,3,1,1,0,0,1,8,21,21,16,72
UTTAR PRADESH_GHAZIPUR,2007,2,1,1,0,0,4,1,49,0,23,81
UTTAR PRADESH_GHAZIPUR,2008,0,1,1,0,0,1,1,25,0,18,47
UTTAR PRADESH_GHAZIPUR,2009,2,2,2,0,0,2,1,35,0,22,66
UTTAR PRADESH_GHAZIPUR,2010,1,1,1,0,1,0,1,17,0,17,39
UTTAR PRADESH_GONDA,2001,7,6,0,0,1,9,23,158,0,77,281
UTTAR PRADESH_GONDA,2002,4,2,0,0,0,5,9,89,0,75,184
UTTAR PRADESH_GONDA,2003,0,0,0,0,0,1,3,7,0,3,14
UTTAR PRADESH_GONDA,2004,1,2,0,0,0,1,2,11,0,0,17
UTTAR PRADESH_GONDA,2005,2,0,0,0,0,3,5,43,0,11,64
UTTAR PRADESH_GONDA,2006,3,4,2,0,0,4,2,7,0,48,70
UTTAR PRADESH_GONDA,2007,4,1,2,0,0,3,7,10,0,8,35
UTTAR PRADESH_GONDA,2008,1,4,3,0,0,2,4,177,0,0,191
UTTAR PRADESH_GONDA,2009,4,3,2,2,2,0,1,169,0,0,183
UTTAR PRADESH_GONDA,2010,0,2,3,0,0,0,0,0,0,72,77
UTTAR PRADESH_GORAKHPUR,2001,5,2,4,0,1,2,1,146,0,0,161
UTTAR PRADESH_GORAKHPUR,2002,5,4,3,0,0,1,1,124,0,124,262
UTTAR PRADESH_GORAKHPUR,2003,4,2,4,0,0,0,2,21,0,26,59
UTTAR PRADESH_GORAKHPUR,2004,4,2,0,0,1,0,1,15,0,2,25
UTTAR PRADESH_GORAKHPUR,2005,5,4,0,0,0,0,0,32,0,0,41
UTTAR PRADESH_GORAKHPUR,2006,4,2,2,0,0,0,7,39,44,5,103
UTTAR PRADESH_GORAKHPUR,2007,2,6,2,0,0,0,3,67,0,1,81
UTTAR PRADESH_GORAKHPUR,2008,5,6,1,0,0,1,1,193,0,0,207
UTTAR PRADESH_GORAKHPUR,2009,1,5,0,0,0,0,1,227,0,0,234
UTTAR PRADESH_GORAKHPUR,2010,6,6,11,0,0,1,2,0,0,247,273
UTTAR PRADESH_HAMIRPUR,2001,5,6,2,0,0,3,11,53,0,41,121
UTTAR PRADESH_HAMIRPUR,2002,3,1,1,0,2,0,2,66,0,14,89
UTTAR PRADESH_HAMIRPUR,2003,5,1,1,0,0,0,2,14,0,14,37
UTTAR PRADESH_HAMIRPUR,2004,2,4,0,0,0,1,8,15,0,15,45
UTTAR PRADESH_HAMIRPUR,2005,5,2,0,0,0,0,2,32,0,6,47
UTTAR PRADESH_HAMIRPUR,2006,3,2,0,0,0,0,3,34,0,9,51
UTTAR PRADESH_HAMIRPUR,2007,1,4,2,0,0,0,2,31,0,19,59
UTTAR PRADESH_HAMIRPUR,2008,1,3,1,0,0,0,0,75,0,10,90
UTTAR PRADESH_HAMIRPUR,2009,1,7,0,0,0,0,0,77,0,14,99
UTTAR PRADESH_HAMIRPUR,2010,3,2,0,0,0,1,2,60,0,28,96
UTTAR PRADESH_HARDOI,2001,11,14,5,0,2,6,37,119,0,96,290
UTTAR PRADESH_HARDOI,2002,16,12,2,0,1,4,24,64,0,68,191
UTTAR PRADESH_HARDOI,2003,6,5,1,0,0,1,27,23,0,24,87
UTTAR PRADESH_HARDOI,2004,14,11,1,0,0,0,24,45,0,34,129
UTTAR PRADESH_HARDOI,2005,9,2,0,0,0,1,32,43,0,100,187
UTTAR PRADESH_HARDOI,2006,7,2,6,0,0,3,30,63,0,72,183
UTTAR PRADESH_HARDOI,2007,12,4,2,0,0,0,31,36,0,68,153
UTTAR PRADESH_HARDOI,2008,8,4,4,0,0,3,37,66,0,89,211
UTTAR PRADESH_HARDOI,2009,5,6,15,0,0,5,37,97,0,130,295
UTTAR PRADESH_HARDOI,2010,4,6,6,0,0,2,36,44,0,126,224
UTTAR PRADESH_HATHRAS,2001,3,2,2,2,2,3,8,7,0,69,98
UTTAR PRADESH_HATHRAS,2002,1,4,1,0,1,1,2,59,0,47,116
UTTAR PRADESH_HATHRAS,2003,3,6,0,0,0,0,0,0,0,0,9
UTTAR PRADESH_HATHRAS,2004,4,5,0,0,0,0,4,1,0,9,23
UTTAR PRADESH_HATHRAS,2005,6,3,1,0,0,2,2,2,2,23,41
UTTAR PRADESH_HATHRAS,2006,8,5,0,0,0,1,0,0,0,28,42
UTTAR PRADESH_HATHRAS,2007,2,1,0,0,0,0,2,0,0,54,59
UTTAR PRADESH_HATHRAS,2008,1,3,2,1,1,0,1,0,0,41,50
UTTAR PRADESH_HATHRAS,2009,2,6,4,0,0,1,7,0,0,52,72
UTTAR PRADESH_HATHRAS,2010,7,7,4,0,0,2,3,0,0,50,73
UTTAR PRADESH_J.P.NAGAR,2001,10,3,3,1,0,1,2,0,0,61,81
UTTAR PRADESH_J.P.NAGAR,2002,1,2,3,0,0,0,0,0,0,39,45
UTTAR PRADESH_J.P.NAGAR,2003,2,1,4,0,0,0,1,16,0,8,32
UTTAR PRADESH_J.P.NAGAR,2004,1,5,1,0,0,1,1,0,0,6,15
UTTAR PRADESH_J.P.NAGAR,2005,2,3,0,0,0,0,0,0,0,13,18
UTTAR PRADESH_J.P.NAGAR,2006,0,1,0,0,0,0,0,0,0,16,17
UTTAR PRADESH_J.P.NAGAR,2007,7,4,1,0,0,0,0,0,0,24,36
UTTAR PRADESH_J.P.NAGAR,2008,0,0,1,0,0,0,0,0,0,23,24
UTTAR PRADESH_J.P.NAGAR,2009,4,5,0,0,0,0,2,0,0,32,43
UTTAR PRADESH_J.P.NAGAR,2010,3,5,1,0,0,0,0,0,0,31,40
UTTAR PRADESH_JALAUN,2001,6,1,2,1,3,2,6,6,0,124,151
UTTAR PRADESH_JALAUN,2002,7,2,1,0,0,0,3,6,0,77,96
UTTAR PRADESH_JALAUN,2003,3,1,0,0,0,0,2,25,0,19,50
UTTAR PRADESH_JALAUN,2004,6,0,2,0,0,0,5,46,0,31,90
UTTAR PRADESH_JALAUN,2005,5,1,0,0,0,2,2,2,0,40,52
UTTAR PRADESH_JALAUN,2006,5,1,0,0,0,1,0,2,0,75,84
UTTAR PRADESH_JALAUN,2007,4,1,0,0,0,0,3,2,0,86,96
UTTAR PRADESH_JALAUN,2008,4,2,2,0,0,0,0,4,0,81,93
UTTAR PRADESH_JALAUN,2009,7,4,3,0,0,0,0,0,0,56,70
UTTAR PRADESH_JALAUN,2010,0,1,0,0,0,0,0,0,0,28,29
UTTAR PRADESH_JAUNPUR,2001,3,1,0,0,0,2,10,77,0,30,123
UTTAR PRADESH_JAUNPUR,2002,2,1,0,0,0,2,11,45,0,63,124
UTTAR PRADESH_JAUNPUR,2003,3,2,1,0,0,0,0,1,1,2,10
UTTAR PRADESH_JAUNPUR,2004,5,6,0,0,0,0,5,1,5,6,28
UTTAR PRADESH_JAUNPUR,2005,3,2,1,0,2,0,1,10,0,7,26
UTTAR PRADESH_JAUNPUR,2006,2,2,3,0,1,3,10,51,0,14,86
UTTAR PRADESH_JAUNPUR,2007,3,5,1,0,0,0,4,97,0,14,124
UTTAR PRADESH_JAUNPUR,2008,0,5,3,0,0,3,10,114,0,26,161
UTTAR PRADESH_JAUNPUR,2009,0,1,1,0,0,2,21,91,0,27,143
UTTAR PRADESH_JAUNPUR,2010,4,3,3,0,0,1,7,79,0,17,114
UTTAR PRADESH_JHANSI,2001,9,5,3,1,0,3,7,82,0,29,139
UTTAR PRADESH_JHANSI,2002,5,2,1,0,0,2,33,44,0,0,87
UTTAR PRADESH_JHANSI,2003,5,2,2,0,0,0,0,6,0,5,20
UTTAR PRADESH_JHANSI,2004,9,6,1,0,0,0,2,2,0,12,32
UTTAR PRADESH_JHANSI,2005,3,0,0,0,0,0,0,2,0,6,11
UTTAR PRADESH_JHANSI,2006,2,1,0,0,0,0,0,13,0,8,24
UTTAR PRADESH_JHANSI,2007,2,2,0,0,0,2,2,70,0,9,87
UTTAR PRADESH_JHANSI,2008,4,0,0,0,0,0,2,50,0,8,64
UTTAR PRADESH_JHANSI,2009,5,4,0,0,0,0,0,59,0,4,72
UTTAR PRADESH_JHANSI,2010,5,1,5,0,0,0,3,46,0,7,67
UTTAR PRADESH_KANNAUJ,2001,6,1,2,1,2,3,6,6,0,65,92
UTTAR PRADESH_KANNAUJ,2002,6,1,0,0,0,1,2,0,0,34,44
UTTAR PRADESH_KANNAUJ,2003,4,1,3,0,0,0,2,0,0,14,24
UTTAR PRADESH_KANNAUJ,2004,1,0,0,0,0,0,2,10,0,10,23
UTTAR PRADESH_KANNAUJ,2005,3,1,0,0,0,4,3,0,0,41,52
UTTAR PRADESH_KANNAUJ,2006,4,1,1,0,0,3,4,0,0,36,49
UTTAR PRADESH_KANNAUJ,2007,4,1,3,0,0,3,3,0,0,69,83
UTTAR PRADESH_KANNAUJ,2008,1,2,1,0,0,0,1,0,0,88,93
UTTAR PRADESH_KANNAUJ,2009,3,3,2,0,0,1,0,0,0,86,95
UTTAR PRADESH_KANNAUJ,2010,2,1,1,0,0,0,2,0,0,34,40
UTTAR PRADESH_KANPUR,2001,14,14,14,0,7,6,68,128,0,159,410
UTTAR PRADESH_KANPUR,2002,17,12,13,0,1,5,45,196,0,154,443
UTTAR PRADESH_KANPUR,2003,14,10,3,0,0,0,11,28,0,43,109
UTTAR PRADESH_KANPUR,2004,13,9,10,0,0,1,12,55,0,80,180
UTTAR PRADESH_KANPUR,2005,14,5,10,0,1,1,47,89,0,35,202
UTTAR PRADESH_KANPUR,2006,16,8,3,0,1,4,10,4,0,160,206
UTTAR PRADESH_KANPUR,2007,20,16,2,0,1,10,34,0,7,256,346
UTTAR PRADESH_KANPUR,2008,13,31,27,0,0,1,25,7,0,495,599
UTTAR PRADESH_KANPUR,2009,4,8,27,0,0,0,25,0,0,323,387
UTTAR PRADESH_KANPUR,2010,16,15,22,0,0,0,15,0,0,192,260
UTTAR PRADESH_KANSHIRAM NAGAR,2001,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH_KANSHIRAM NAGAR,2002,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH_KANSHIRAM NAGAR,2003,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH_KANSHIRAM NAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH_KANSHIRAM NAGAR,2005,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH_KANSHIRAM NAGAR,2006,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH_KANSHIRAM NAGAR,2007,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH_KANSHIRAM NAGAR,2008,6,4,2,0,0,0,4,17,0,26,59
UTTAR PRADESH_KANSHIRAM NAGAR,2009,0,2,0,0,0,0,2,0,0,31,35
UTTAR PRADESH_KANSHIRAM NAGAR,2010,1,2,0,0,0,0,1,0,0,37,41
UTTAR PRADESH_KAUSHAMBI,2001,6,5,3,0,0,4,22,0,0,102,142
UTTAR PRADESH_KAUSHAMBI,2002,5,10,0,0,0,0,7,0,0,24,46
UTTAR PRADESH_KAUSHAMBI,2003,8,3,0,0,0,0,1,0,0,5,17
UTTAR PRADESH_KAUSHAMBI,2004,7,4,0,0,0,0,3,15,0,0,29
UTTAR PRADESH_KAUSHAMBI,2005,2,4,0,0,0,0,2,26,0,5,39
UTTAR PRADESH_KAUSHAMBI,2006,6,2,2,0,0,0,6,8,0,11,35
UTTAR PRADESH_KAUSHAMBI,2007,6,11,1,0,0,0,9,10,0,16,53
UTTAR PRADESH_KAUSHAMBI,2008,5,8,1,0,0,0,6,11,0,51,82
UTTAR PRADESH_KAUSHAMBI,2009,7,4,1,0,0,0,3,7,0,43,65
UTTAR PRADESH_KAUSHAMBI,2010,2,4,1,0,0,0,2,0,0,24,33
UTTAR PRADESH_KHIRI,2001,16,21,0,0,2,6,62,165,0,49,321
UTTAR PRADESH_KHIRI,2002,13,9,0,0,0,8,37,0,0,114,181
UTTAR PRADESH_KHIRI,2003,6,7,3,0,1,1,5,7,0,21,51
UTTAR PRADESH_KHIRI,2004,14,7,2,0,0,3,20,37,0,28,111
UTTAR PRADESH_KHIRI,2005,11,12,1,0,0,3,23,41,0,22,113
UTTAR PRADESH_KHIRI,2006,6,8,5,0,0,3,32,59,0,52,165
UTTAR PRADESH_KHIRI,2007,6,10,0,0,0,4,36,49,0,70,175
UTTAR PRADESH_KHIRI,2008,7,14,0,0,0,5,43,77,0,99,245
UTTAR PRADESH_KHIRI,2009,4,7,4,0,0,1,26,42,0,46,130
UTTAR PRADESH_KHIRI,2010,7,8,0,0,0,2,25,17,0,53,112
UTTAR PRADESH_KUSHI NAGAR,2001,2,3,1,0,0,0,0,68,0,62,136
UTTAR PRADESH_KUSHI NAGAR,2002,5,1,0,0,0,0,3,50,5,41,105
UTTAR PRADESH_KUSHI NAGAR,2003,0,2,0,0,0,0,0,6,5,4,17
UTTAR PRADESH_KUSHI NAGAR,2004,1,1,0,0,0,0,4,15,0,19,40
UTTAR PRADESH_KUSHI NAGAR,2005,4,1,0,0,0,1,9,35,0,17,67
UTTAR PRADESH_KUSHI NAGAR,2006,1,1,1,0,0,3,17,0,0,43,66
UTTAR PRADESH_KUSHI NAGAR,2007,1,4,4,0,0,0,15,0,0,49,73
UTTAR PRADESH_KUSHI NAGAR,2008,1,2,2,0,0,0,4,0,0,29,38
UTTAR PRADESH_KUSHI NAGAR,2009,1,0,3,0,0,0,11,0,0,51,66
UTTAR PRADESH_KUSHI NAGAR,2010,3,4,5,0,0,1,9,0,0,48,70
UTTAR PRADESH_LALITPUR,2001,0,4,0,0,0,0,5,22,0,19,50
UTTAR PRADESH_LALITPUR,2002,1,4,0,0,0,0,11,24,0,9,49
UTTAR PRADESH_LALITPUR,2003,2,2,3,0,0,0,1,13,0,0,21
UTTAR PRADESH_LALITPUR,2004,0,0,0,0,0,0,0,3,0,9,12
UTTAR PRADESH_LALITPUR,2005,2,1,0,0,0,0,0,2,0,7,12
UTTAR PRADESH_LALITPUR,2006,2,3,0,0,0,1,2,10,0,13,31
UTTAR PRADESH_LALITPUR,2007,2,4,2,0,0,0,2,11,0,4,25
UTTAR PRADESH_LALITPUR,2008,2,0,1,0,0,1,0,54,0,5,63
UTTAR PRADESH_LALITPUR,2009,0,3,0,0,1,0,0,58,0,12,74
UTTAR PRADESH_LALITPUR,2010,0,3,1,1,2,0,0,25,0,10,42
UTTAR PRADESH_LUCKNOW,2001,11,19,16,1,2,8,24,221,0,128,430
UTTAR PRADESH_LUCKNOW,2002,12,12,10,0,2,0,25,84,0,229,374
UTTAR PRADESH_LUCKNOW,2003,8,6,4,0,0,0,4,53,0,9,84
UTTAR PRADESH_LUCKNOW,2004,11,8,6,0,0,2,11,13,0,29,80
UTTAR PRADESH_LUCKNOW,2005,6,10,1,0,0,1,8,30,0,26,82
UTTAR PRADESH_LUCKNOW,2006,11,5,2,0,0,2,9,37,0,45,111
UTTAR PRADESH_LUCKNOW,2007,9,20,8,1,0,1,8,45,0,97,189
UTTAR PRADESH_LUCKNOW,2008,6,14,6,0,1,2,9,77,0,168,283
UTTAR PRADESH_LUCKNOW,2009,7,10,9,1,0,1,9,72,0,129,238
UTTAR PRADESH_LUCKNOW,2010,5,17,13,0,1,1,9,111,0,75,232
UTTAR PRADESH_MAHARAJGANJ,2001,0,3,0,0,0,0,0,40,0,1,44
UTTAR PRADESH_MAHARAJGANJ,2002,2,3,0,0,0,0,0,35,0,0,40
UTTAR PRADESH_MAHARAJGANJ,2003,1,0,0,0,0,0,0,23,0,0,24
UTTAR PRADESH_MAHARAJGANJ,2004,1,2,0,0,0,1,0,20,0,20,44
UTTAR PRADESH_MAHARAJGANJ,2005,2,4,4,0,0,0,0,17,0,0,27
UTTAR PRADESH_MAHARAJGANJ,2006,1,5,0,0,0,0,1,45,0,1,53
UTTAR PRADESH_MAHARAJGANJ,2007,1,3,1,0,0,0,0,110,0,2,117
UTTAR PRADESH_MAHARAJGANJ,2008,0,1,0,0,0,0,0,61,0,0,62
UTTAR PRADESH_MAHARAJGANJ,2009,2,0,1,0,0,0,0,66,0,1,70
UTTAR PRADESH_MAHARAJGANJ,2010,0,4,5,0,0,0,0,97,0,0,106
UTTAR PRADESH_MAHOBA,2001,5,3,1,0,1,1,5,79,0,10,105
UTTAR PRADESH_MAHOBA,2002,4,3,0,1,0,0,3,47,0,36,94
UTTAR PRADESH_MAHOBA,2003,0,1,0,0,0,0,0,6,0,6,13
UTTAR PRADESH_MAHOBA,2004,4,1,1,0,0,0,1,12,0,1,20
UTTAR PRADESH_MAHOBA,2005,2,1,0,0,0,0,2,6,0,6,17
UTTAR PRADESH_MAHOBA,2006,5,0,1,0,0,0,1,23,0,2,32
UTTAR PRADESH_MAHOBA,2007,5,0,0,0,0,0,2,39,0,39,85
UTTAR PRADESH_MAHOBA,2008,1,4,3,0,0,0,1,34,0,16,59
UTTAR PRADESH_MAHOBA,2009,0,4,4,0,0,0,1,45,0,45,99
UTTAR PRADESH_MAHOBA,2010,2,3,2,0,0,0,0,48,0,20,75
UTTAR PRADESH_MAINPURI,2001,6,4,6,0,3,5,10,90,0,60,184
UTTAR PRADESH_MAINPURI,2002,7,2,2,0,3,3,9,114,0,88,228
UTTAR PRADESH_MAINPURI,2003,6,3,3,0,0,1,9,33,0,11,66
UTTAR PRADESH_MAINPURI,2004,5,3,0,1,0,0,6,8,0,19,42
UTTAR PRADESH_MAINPURI,2005,2,1,0,0,1,0,9,3,0,18,34
UTTAR PRADESH_MAINPURI,2006,8,3,2,0,0,0,12,11,0,15,51
UTTAR PRADESH_MAINPURI,2007,16,2,1,0,0,1,4,27,0,36,87
UTTAR PRADESH_MAINPURI,2008,9,0,0,1,2,1,10,20,0,48,91
UTTAR PRADESH_MAINPURI,2009,8,3,7,0,1,1,5,30,0,45,100
UTTAR PRADESH_MAINPURI,2010,3,4,3,0,0,0,4,29,0,45,88
UTTAR PRADESH_MATHURA,2001,8,6,2,0,1,2,11,0,0,49,79
UTTAR PRADESH_MATHURA,2002,3,2,0,0,2,2,8,64,0,47,128
UTTAR PRADESH_MATHURA,2003,12,1,3,0,0,0,5,42,13,21,97
UTTAR PRADESH_MATHURA,2004,2,4,3,1,0,0,7,37,7,20,81
UTTAR PRADESH_MATHURA,2005,0,3,4,0,0,0,5,26,5,14,57
UTTAR PRADESH_MATHURA,2006,2,3,1,0,0,1,4,38,2,38,89
UTTAR PRADESH_MATHURA,2007,2,2,1,0,2,3,8,0,0,115,133
UTTAR PRADESH_MATHURA,2008,3,2,0,0,0,0,3,0,0,160,168
UTTAR PRADESH_MATHURA,2009,8,2,0,0,0,3,5,0,0,123,141
UTTAR PRADESH_MATHURA,2010,2,4,0,0,0,0,1,0,0,112,119
UTTAR PRADESH_MAU,2001,0,2,3,0,0,3,10,17,0,70,105
UTTAR PRADESH_MAU,2002,8,2,0,0,0,0,6,7,0,7,30
UTTAR PRADESH_MAU,2003,0,0,0,0,0,0,0,10,3,0,13
UTTAR PRADESH_MAU,2004,0,0,2,0,0,0,6,10,0,14,32
UTTAR PRADESH_MAU,2005,2,2,1,0,0,1,6,16,1,14,43
UTTAR PRADESH_MAU,2006,0,1,0,0,2,0,10,41,0,21,75
UTTAR PRADESH_MAU,2007,3,0,0,0,0,4,13,29,0,21,70
UTTAR PRADESH_MAU,2008,4,4,4,0,0,0,10,18,47,24,111
UTTAR PRADESH_MAU,2009,2,10,3,0,0,0,22,47,60,53,197
UTTAR PRADESH_MAU,2010,2,1,0,0,0,0,8,9,0,65,85
UTTAR PRADESH_MEERUT,2001,9,4,6,0,0,1,9,106,0,77,212
UTTAR PRADESH_MEERUT,2002,4,5,4,0,0,0,2,57,0,42,114
UTTAR PRADESH_MEERUT,2003,5,2,1,0,1,0,3,32,0,20,64
UTTAR PRADESH_MEERUT,2004,7,2,6,0,0,0,7,47,0,25,94
UTTAR PRADESH_MEERUT,2005,5,3,3,0,0,1,5,49,0,31,97
UTTAR PRADESH_MEERUT,2006,3,4,2,0,0,0,3,41,0,29,82
UTTAR PRADESH_MEERUT,2007,9,6,1,0,0,0,6,0,0,16,38
UTTAR PRADESH_MEERUT,2008,4,6,8,0,2,0,10,0,0,47,77
UTTAR PRADESH_MEERUT,2009,9,6,8,0,0,0,13,0,0,54,90
UTTAR PRADESH_MEERUT,2010,9,6,11,0,0,0,12,0,0,50,88
UTTAR PRADESH_MIRZAPUR,2001,2,3,1,0,0,1,1,29,0,6,43
UTTAR PRADESH_MIRZAPUR,2002,4,1,2,0,0,0,0,33,0,37,77
UTTAR PRADESH_MIRZAPUR,2003,2,3,0,0,0,0,0,3,0,2,10
UTTAR PRADESH_MIRZAPUR,2004,1,0,1,0,0,0,4,12,0,12,30
UTTAR PRADESH_MIRZAPUR,2005,4,0,1,0,0,0,2,25,0,0,32
UTTAR PRADESH_MIRZAPUR,2006,4,6,1,0,0,0,2,35,0,0,48
UTTAR PRADESH_MIRZAPUR,2007,1,1,0,0,0,0,2,44,0,57,105
UTTAR PRADESH_MIRZAPUR,2008,3,2,3,0,0,0,0,99,0,0,107
UTTAR PRADESH_MIRZAPUR,2009,1,4,2,0,0,0,0,112,0,1,120
UTTAR PRADESH_MIRZAPUR,2010,0,1,1,0,0,0,0,95,0,2,99
UTTAR PRADESH_MORADABAD,2001,4,7,1,0,1,3,11,13,0,39,79
