STATE_DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against STs,Total_Crimes
JAMMU & KASHMIR_KARGIL,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KARGIL,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KARGIL,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KARGIL,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KATHUA,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KATHUA,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KATHUA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KATHUA,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KATHUA,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KATHUA,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KATHUA,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KATHUA,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KATHUA,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KATHUA,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KISHTWAR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KISHTWAR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KISHTWAR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KISHTWAR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KISHTWAR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KISHTWAR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KISHTWAR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KISHTWAR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KISHTWAR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KISHTWAR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KULGAM,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KULGAM,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KULGAM,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KULGAM,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KULGAM,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KULGAM,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KULGAM,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KULGAM,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KULGAM,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KULGAM,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KUPWARA,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KUPWARA,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KUPWARA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KUPWARA,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KUPWARA,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KUPWARA,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KUPWARA,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KUPWARA,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KUPWARA,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_KUPWARA,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_LEH,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_LEH,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_LEH,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_LEH,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_LEH,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_LEH,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_LEH,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_LEH,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_LEH,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_LEH,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_POONCH,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_POONCH,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_POONCH,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_POONCH,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_POONCH,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_POONCH,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_POONCH,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_POONCH,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_POONCH,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_POONCH,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_PULWAMA,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_PULWAMA,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_PULWAMA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_PULWAMA,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_PULWAMA,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_PULWAMA,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_PULWAMA,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_PULWAMA,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_PULWAMA,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_PULWAMA,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAILWAYS,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAILWAYS,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAILWAYS,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAILWAYS,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAILWAYS,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAILWAYS,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAILWAYS,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAILWAYS,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAILWAYS,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAILWAYS,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAJOURI,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAJOURI,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAJOURI,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAJOURI,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAJOURI,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAJOURI,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAJOURI,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAJOURI,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAJOURI,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAJOURI,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAMBAN,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAMBAN,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAMBAN,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAMBAN,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAMBAN,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAMBAN,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAMBAN,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAMBAN,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAMBAN,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_RAMBAN,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_REASI,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_REASI,2002,0,0,0.0,0,0,1,0,0,0,2,3.0
JAMMU & KASHMIR_REASI,2003,0,0,0.0,0,0,0,0,0,0,1,1.0
JAMMU & KASHMIR_REASI,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_REASI,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_REASI,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_REASI,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_REASI,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_REASI,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_REASI,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SAMBA,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SAMBA,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SAMBA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SAMBA,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SAMBA,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SAMBA,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SAMBA,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SAMBA,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SAMBA,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SAMBA,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SHOPIAN,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SHOPIAN,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SHOPIAN,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SHOPIAN,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SHOPIAN,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SHOPIAN,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SHOPIAN,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SHOPIAN,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SHOPIAN,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SHOPIAN,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SOPORE,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SOPORE,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SOPORE,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SOPORE,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SOPORE,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SOPORE,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SOPORE,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SOPORE,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SOPORE,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SOPORE,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SRINAGAR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SRINAGAR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SRINAGAR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SRINAGAR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SRINAGAR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SRINAGAR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SRINAGAR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SRINAGAR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SRINAGAR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_SRINAGAR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_UDHAMPUR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_UDHAMPUR,2002,0,0,0.0,0,0,0,0,0,0,3,3.0
JAMMU & KASHMIR_UDHAMPUR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_UDHAMPUR,2004,0,0,0.0,0,0,0,0,0,0,1,1.0
JAMMU & KASHMIR_UDHAMPUR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_UDHAMPUR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_UDHAMPUR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_UDHAMPUR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_UDHAMPUR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JAMMU & KASHMIR_UDHAMPUR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_BOKARO,2001,0,0,0.0,0,0,0,0,0,0,2,2.0
JHARKHAND_BOKARO,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_BOKARO,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_BOKARO,2004,0,0,0.0,0,0,0,0,7,0,0,7.0
JHARKHAND_BOKARO,2005,0,0,0.0,0,0,0,0,1,3,3,7.0
JHARKHAND_BOKARO,2006,0,0,0.0,0,0,0,0,9,0,0,9.0
JHARKHAND_BOKARO,2007,0,0,0.0,0,0,0,0,0,0,3,3.0
JHARKHAND_BOKARO,2008,0,0,0.0,0,0,0,0,0,0,4,4.0
JHARKHAND_BOKARO,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_BOKARO,2010,0,0,0.0,0,0,0,0,2,0,0,2.0
JHARKHAND_CHAIBASA,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_CHAIBASA,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_CHAIBASA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_CHAIBASA,2004,0,0,0.0,0,0,0,0,3,0,0,3.0
JHARKHAND_CHAIBASA,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_CHAIBASA,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_CHAIBASA,2007,0,0,0.0,0,0,0,0,4,0,4,8.0
JHARKHAND_CHAIBASA,2008,0,0,0.0,0,0,0,0,6,0,6,12.0
JHARKHAND_CHAIBASA,2009,0,0,0.0,0,0,0,0,1,0,0,1.0
JHARKHAND_CHAIBASA,2010,0,0,0.0,0,0,0,0,1,0,0,1.0
JHARKHAND_CHATRA,2001,1,4,0.0,0,0,32,2,0,0,13,52.0
JHARKHAND_CHATRA,2002,1,0,0.0,0,0,0,1,3,0,0,5.0
JHARKHAND_CHATRA,2003,0,0,0.0,0,0,0,1,0,0,0,1.0
JHARKHAND_CHATRA,2004,1,0,0.0,0,0,0,1,1,0,0,3.0
JHARKHAND_CHATRA,2005,0,1,0.0,0,0,0,0,15,10,5,31.0
JHARKHAND_CHATRA,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_CHATRA,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_CHATRA,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_CHATRA,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_CHATRA,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DEOGHAR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DEOGHAR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DEOGHAR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DEOGHAR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DEOGHAR,2005,0,4,0.0,0,0,0,1,3,5,0,13.0
JHARKHAND_DEOGHAR,2006,0,0,0.0,0,0,0,0,10,9,0,19.0
JHARKHAND_DEOGHAR,2007,0,1,0.0,0,0,0,0,1,0,0,2.0
JHARKHAND_DEOGHAR,2008,0,0,0.0,0,0,0,0,8,0,0,8.0
JHARKHAND_DEOGHAR,2009,0,1,0.0,0,0,0,0,1,0,0,2.0
JHARKHAND_DEOGHAR,2010,0,0,0.0,0,0,0,1,9,0,4,14.0
JHARKHAND_DHANBAD,2001,0,1,0.0,0,0,0,3,0,0,0,4.0
JHARKHAND_DHANBAD,2002,1,1,0.0,0,0,0,0,3,0,4,9.0
JHARKHAND_DHANBAD,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DHANBAD,2004,1,1,0.0,0,0,0,0,1,0,4,7.0
JHARKHAND_DHANBAD,2005,0,1,0.0,0,0,0,0,2,5,5,13.0
JHARKHAND_DHANBAD,2006,0,0,0.0,0,0,0,0,1,0,1,2.0
JHARKHAND_DHANBAD,2007,0,1,0.0,0,0,0,1,4,0,1,7.0
JHARKHAND_DHANBAD,2008,0,1,0.0,0,0,0,1,5,0,3,10.0
JHARKHAND_DHANBAD,2009,0,0,0.0,0,0,0,0,2,0,1,3.0
JHARKHAND_DHANBAD,2010,0,0,0.0,0,0,0,1,3,0,2,6.0
JHARKHAND_DHANBAD RLY.,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DHANBAD RLY.,2002,0,1,0.0,0,0,0,0,0,0,0,1.0
JHARKHAND_DHANBAD RLY.,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DHANBAD RLY.,2004,0,1,0.0,0,0,0,0,0,0,0,1.0
JHARKHAND_DHANBAD RLY.,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DHANBAD RLY.,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DHANBAD RLY.,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DHANBAD RLY.,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DHANBAD RLY.,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DHANBAD RLY.,2010,0,1,0.0,0,0,0,0,1,0,0,2.0
JHARKHAND_DUMKA,2001,0,1,0.0,0,0,0,7,8,0,36,52.0
JHARKHAND_DUMKA,2002,1,2,0.0,0,0,0,0,3,0,1,7.0
JHARKHAND_DUMKA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_DUMKA,2004,1,2,0.0,0,0,0,0,5,0,1,9.0
JHARKHAND_DUMKA,2005,0,2,0.0,0,0,0,0,15,10,10,37.0
JHARKHAND_DUMKA,2006,0,0,0.0,0,0,0,5,10,0,2,17.0
JHARKHAND_DUMKA,2007,0,2,0.0,0,0,0,7,17,0,8,34.0
JHARKHAND_DUMKA,2008,0,6,0.0,0,0,0,9,24,0,9,48.0
JHARKHAND_DUMKA,2009,0,0,0.0,0,0,0,1,6,0,3,10.0
JHARKHAND_DUMKA,2010,0,2,0.0,0,0,0,4,9,0,3,18.0
JHARKHAND_GARHWA,2001,0,1,0.0,0,1,0,3,0,0,0,5.0
JHARKHAND_GARHWA,2002,1,1,0.0,0,1,0,1,10,0,5,19.0
JHARKHAND_GARHWA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_GARHWA,2004,1,1,0.0,0,1,0,1,7,0,5,16.0
JHARKHAND_GARHWA,2005,0,0,0.0,0,0,1,0,0,10,3,14.0
JHARKHAND_GARHWA,2006,0,2,0.0,0,0,0,0,5,0,0,7.0
JHARKHAND_GARHWA,2007,0,0,0.0,0,0,0,0,2,0,0,2.0
JHARKHAND_GARHWA,2008,0,0,0.0,0,0,0,0,2,0,2,4.0
JHARKHAND_GARHWA,2009,0,0,0.0,0,0,0,0,13,0,9,22.0
JHARKHAND_GARHWA,2010,0,0,0.0,2,0,0,0,0,0,0,2.0
JHARKHAND_GIRIDIH,2001,0,0,0.0,0,0,0,0,0,0,8,8.0
JHARKHAND_GIRIDIH,2002,1,1,0.0,0,0,0,1,3,0,0,6.0
JHARKHAND_GIRIDIH,2003,1,0,0.0,0,0,0,0,1,0,0,2.0
JHARKHAND_GIRIDIH,2004,1,1,0.0,0,0,0,1,1,0,0,4.0
JHARKHAND_GIRIDIH,2005,0,1,0.0,0,0,0,5,5,5,3,19.0
JHARKHAND_GIRIDIH,2006,0,0,0.0,0,0,0,0,2,0,2,4.0
JHARKHAND_GIRIDIH,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_GIRIDIH,2008,1,0,0.0,0,0,0,0,0,0,0,1.0
JHARKHAND_GIRIDIH,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_GIRIDIH,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_GODDA,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_GODDA,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_GODDA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_GODDA,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_GODDA,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_GODDA,2006,0,2,0.0,0,0,0,1,6,0,3,12.0
JHARKHAND_GODDA,2007,0,0,0.0,0,0,0,0,12,0,0,12.0
JHARKHAND_GODDA,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_GODDA,2009,0,0,0.0,0,0,0,0,3,0,0,3.0
JHARKHAND_GODDA,2010,0,0,0.0,0,0,0,0,1,0,0,1.0
JHARKHAND_GUMLA,2001,0,1,0.0,0,0,0,0,0,0,6,7.0
JHARKHAND_GUMLA,2002,1,0,0.0,0,0,0,0,0,0,2,3.0
JHARKHAND_GUMLA,2003,0,2,0.0,0,0,0,0,2,0,0,4.0
JHARKHAND_GUMLA,2004,1,0,0.0,0,0,0,0,0,0,2,3.0
JHARKHAND_GUMLA,2005,0,1,0.0,0,0,0,0,15,20,4,40.0
JHARKHAND_GUMLA,2006,0,4,0.0,0,0,0,0,10,0,5,19.0
JHARKHAND_GUMLA,2007,0,11,0.0,0,0,0,0,0,0,13,24.0
JHARKHAND_GUMLA,2008,0,5,0.0,0,0,0,0,9,0,6,20.0
JHARKHAND_GUMLA,2009,0,2,0.0,0,0,0,1,4,0,2,9.0
JHARKHAND_GUMLA,2010,0,2,0.0,0,0,0,1,11,0,0,14.0
JHARKHAND_HAZARIBAGH,2001,0,0,0.0,0,0,0,5,0,0,0,5.0
JHARKHAND_HAZARIBAGH,2002,0,0,0.0,0,0,0,0,0,0,1,1.0
JHARKHAND_HAZARIBAGH,2003,0,0,0.0,0,0,0,13,0,0,0,13.0
JHARKHAND_HAZARIBAGH,2004,0,0,0.0,0,0,0,0,0,0,1,1.0
JHARKHAND_HAZARIBAGH,2005,4,0,0.0,0,0,0,0,5,6,1,16.0
JHARKHAND_HAZARIBAGH,2006,0,1,0.0,0,0,0,3,0,0,0,4.0
JHARKHAND_HAZARIBAGH,2007,0,2,0.0,0,0,0,26,0,0,6,34.0
JHARKHAND_HAZARIBAGH,2008,0,0,0.0,0,0,0,10,13,0,3,26.0
JHARKHAND_HAZARIBAGH,2009,0,0,0.0,0,0,1,0,6,0,4,11.0
JHARKHAND_HAZARIBAGH,2010,0,0,0.0,0,0,0,4,4,0,0,8.0
JHARKHAND_JAMTARA,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_JAMTARA,2002,1,0,0.0,0,0,0,1,0,0,1,3.0
JHARKHAND_JAMTARA,2003,1,5,0.0,0,0,0,0,0,0,2,8.0
JHARKHAND_JAMTARA,2004,1,0,0.0,0,0,0,1,0,0,1,3.0
JHARKHAND_JAMTARA,2005,0,2,0.0,0,0,0,7,0,5,7,21.0
JHARKHAND_JAMTARA,2006,0,2,0.0,0,0,0,5,4,0,15,26.0
JHARKHAND_JAMTARA,2007,0,0,0.0,0,0,0,0,2,0,0,2.0
JHARKHAND_JAMTARA,2008,0,1,0.0,0,0,0,6,2,0,0,9.0
JHARKHAND_JAMTARA,2009,0,0,0.0,0,0,0,0,1,0,0,1.0
JHARKHAND_JAMTARA,2010,0,0,0.0,0,0,0,0,0,0,4,4.0
JHARKHAND_KHUNTI,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_KHUNTI,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
JHARKHAND_KHUNTI,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
