STATE_DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total_Crimes
UTTAR PRADESH_GHAZIABAD,2001,35.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,86.0
UTTAR PRADESH_GHAZIABAD,2002,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0
UTTAR PRADESH_GHAZIABAD,2003,5.0,3.0,9.0,1.0,1.0,0.0,21.0,0.0,0.0,3.0,3.0,46.0
UTTAR PRADESH_GHAZIABAD,2004,33.0,15.0,70.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,11.0,153.0
UTTAR PRADESH_GHAZIABAD,2005,14.0,15.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,88.0
UTTAR PRADESH_GHAZIABAD,2006,6.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,58.0
UTTAR PRADESH_GHAZIABAD,2007,8.0,21.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0
UTTAR PRADESH_GHAZIABAD,2008,10.0,12.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,103.0
UTTAR PRADESH_GHAZIABAD,2009,22.0,21.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,151.0
UTTAR PRADESH_GHAZIABAD,2010,14.0,20.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,171.0
UTTAR PRADESH_GHAZIPUR,2001,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
UTTAR PRADESH_GHAZIPUR,2002,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
UTTAR PRADESH_GHAZIPUR,2003,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
UTTAR PRADESH_GHAZIPUR,2004,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
UTTAR PRADESH_GHAZIPUR,2005,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
UTTAR PRADESH_GHAZIPUR,2006,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
UTTAR PRADESH_GHAZIPUR,2007,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0
UTTAR PRADESH_GHAZIPUR,2008,4.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
UTTAR PRADESH_GHAZIPUR,2009,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0
UTTAR PRADESH_GHAZIPUR,2010,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
UTTAR PRADESH_GONDA,2001,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
UTTAR PRADESH_GONDA,2002,11.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0
UTTAR PRADESH_GONDA,2003,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
UTTAR PRADESH_GONDA,2004,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
UTTAR PRADESH_GONDA,2005,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
UTTAR PRADESH_GONDA,2006,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
UTTAR PRADESH_GONDA,2007,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
UTTAR PRADESH_GONDA,2008,3.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,59.0
UTTAR PRADESH_GONDA,2009,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0
UTTAR PRADESH_GONDA,2010,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0
UTTAR PRADESH_GORAKHPUR,2001,13.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,44.0
UTTAR PRADESH_GORAKHPUR,2002,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,96.0
UTTAR PRADESH_GORAKHPUR,2003,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0
UTTAR PRADESH_GORAKHPUR,2004,20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
UTTAR PRADESH_GORAKHPUR,2005,4.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0
UTTAR PRADESH_GORAKHPUR,2006,11.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0
UTTAR PRADESH_GORAKHPUR,2007,6.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0
UTTAR PRADESH_GORAKHPUR,2008,0.0,29.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,87.0
UTTAR PRADESH_GORAKHPUR,2009,1.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,77.0
UTTAR PRADESH_GORAKHPUR,2010,3.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63.0
UTTAR PRADESH_HAMIRPUR,2001,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0
UTTAR PRADESH_HAMIRPUR,2002,4.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0
UTTAR PRADESH_HAMIRPUR,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UTTAR PRADESH_HAMIRPUR,2004,5.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
UTTAR PRADESH_HAMIRPUR,2005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
UTTAR PRADESH_HAMIRPUR,2006,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0
UTTAR PRADESH_HAMIRPUR,2007,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0
UTTAR PRADESH_HAMIRPUR,2008,3.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0
UTTAR PRADESH_HAMIRPUR,2009,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
UTTAR PRADESH_HAMIRPUR,2010,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
UTTAR PRADESH_HARDOI,2001,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0
UTTAR PRADESH_HARDOI,2002,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0
UTTAR PRADESH_HARDOI,2003,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
UTTAR PRADESH_HARDOI,2004,11.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0
UTTAR PRADESH_HARDOI,2005,8.0,16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0
UTTAR PRADESH_HARDOI,2006,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0
UTTAR PRADESH_HARDOI,2007,6.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0
UTTAR PRADESH_HARDOI,2008,6.0,18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63.0
UTTAR PRADESH_HARDOI,2009,14.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0
UTTAR PRADESH_HARDOI,2010,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0
UTTAR PRADESH_HATHRAS,2001,8.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,56.0
UTTAR PRADESH_HATHRAS,2002,11.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
UTTAR PRADESH_HATHRAS,2003,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
UTTAR PRADESH_HATHRAS,2004,14.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0
UTTAR PRADESH_HATHRAS,2005,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0
UTTAR PRADESH_HATHRAS,2006,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0
UTTAR PRADESH_HATHRAS,2007,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0
UTTAR PRADESH_HATHRAS,2008,10.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
UTTAR PRADESH_HATHRAS,2009,7.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0
UTTAR PRADESH_HATHRAS,2010,2.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
UTTAR PRADESH_J.P.NAGAR,2001,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
UTTAR PRADESH_J.P.NAGAR,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH_J.P.NAGAR,2003,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
UTTAR PRADESH_J.P.NAGAR,2004,10.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
UTTAR PRADESH_J.P.NAGAR,2005,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
UTTAR PRADESH_J.P.NAGAR,2006,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0
UTTAR PRADESH_J.P.NAGAR,2007,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0
UTTAR PRADESH_J.P.NAGAR,2008,3.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0
UTTAR PRADESH_J.P.NAGAR,2009,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,44.0
UTTAR PRADESH_J.P.NAGAR,2010,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0
UTTAR PRADESH_JALAUN,2001,7.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0
UTTAR PRADESH_JALAUN,2002,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0
UTTAR PRADESH_JALAUN,2003,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
UTTAR PRADESH_JALAUN,2004,8.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0
UTTAR PRADESH_JALAUN,2005,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0
UTTAR PRADESH_JALAUN,2006,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0
UTTAR PRADESH_JALAUN,2007,6.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0
UTTAR PRADESH_JALAUN,2008,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0
UTTAR PRADESH_JALAUN,2009,4.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0
UTTAR PRADESH_JALAUN,2010,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0
UTTAR PRADESH_JAUNPUR,2001,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0
UTTAR PRADESH_JAUNPUR,2002,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0
UTTAR PRADESH_JAUNPUR,2003,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
UTTAR PRADESH_JAUNPUR,2004,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
UTTAR PRADESH_JAUNPUR,2005,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0
UTTAR PRADESH_JAUNPUR,2006,3.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0
UTTAR PRADESH_JAUNPUR,2007,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0
UTTAR PRADESH_JAUNPUR,2008,5.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,55.0
UTTAR PRADESH_JAUNPUR,2009,4.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0
UTTAR PRADESH_JAUNPUR,2010,4.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0
UTTAR PRADESH_JHANSI,2001,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0
UTTAR PRADESH_JHANSI,2002,6.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0
UTTAR PRADESH_JHANSI,2003,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
UTTAR PRADESH_JHANSI,2004,8.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
UTTAR PRADESH_JHANSI,2005,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
UTTAR PRADESH_JHANSI,2006,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
UTTAR PRADESH_JHANSI,2007,3.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0
UTTAR PRADESH_JHANSI,2008,4.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,34.0
UTTAR PRADESH_JHANSI,2009,4.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0
UTTAR PRADESH_JHANSI,2010,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0
UTTAR PRADESH_KANNAUJ,2001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
UTTAR PRADESH_KANNAUJ,2002,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0
UTTAR PRADESH_KANNAUJ,2003,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0
UTTAR PRADESH_KANNAUJ,2004,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0
UTTAR PRADESH_KANNAUJ,2005,7.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0
UTTAR PRADESH_KANNAUJ,2006,7.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0
UTTAR PRADESH_KANNAUJ,2007,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
UTTAR PRADESH_KANNAUJ,2008,6.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54.0
UTTAR PRADESH_KANNAUJ,2009,9.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0
UTTAR PRADESH_KANNAUJ,2010,5.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0
UTTAR PRADESH_KANPUR,2001,1.0,10.0,61.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,25.0,107.0
UTTAR PRADESH_KANPUR,2002,6.0,13.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0
UTTAR PRADESH_KANPUR,2003,14.0,19.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,48.0
UTTAR PRADESH_KANPUR,2004,10.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,61.0
UTTAR PRADESH_KANPUR,2005,6.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,57.0
UTTAR PRADESH_KANPUR,2006,14.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0
UTTAR PRADESH_KANPUR,2007,11.0,9.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,84.0
UTTAR PRADESH_KANPUR,2008,19.0,48.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,243.0
UTTAR PRADESH_KANPUR,2009,12.0,25.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,194.0
UTTAR PRADESH_KANPUR,2010,11.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,130.0
UTTAR PRADESH_KANSHIRAM NAGAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH_KANSHIRAM NAGAR,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH_KANSHIRAM NAGAR,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH_KANSHIRAM NAGAR,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH_KANSHIRAM NAGAR,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH_KANSHIRAM NAGAR,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH_KANSHIRAM NAGAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTTAR PRADESH_KANSHIRAM NAGAR,2008,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0
UTTAR PRADESH_KANSHIRAM NAGAR,2009,9.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
UTTAR PRADESH_KANSHIRAM NAGAR,2010,8.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
UTTAR PRADESH_KAUSHAMBI,2001,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0
UTTAR PRADESH_KAUSHAMBI,2002,7.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,42.0
UTTAR PRADESH_KAUSHAMBI,2003,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0
UTTAR PRADESH_KAUSHAMBI,2004,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
UTTAR PRADESH_KAUSHAMBI,2005,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0
UTTAR PRADESH_KAUSHAMBI,2006,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0
UTTAR PRADESH_KAUSHAMBI,2007,3.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0
UTTAR PRADESH_KAUSHAMBI,2008,7.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,49.0
UTTAR PRADESH_KAUSHAMBI,2009,3.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0
UTTAR PRADESH_KAUSHAMBI,2010,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0
UTTAR PRADESH_KHIRI,2001,0.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0
UTTAR PRADESH_KHIRI,2002,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0
UTTAR PRADESH_KHIRI,2003,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0
UTTAR PRADESH_KHIRI,2004,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0
UTTAR PRADESH_KHIRI,2005,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
UTTAR PRADESH_KHIRI,2006,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0
UTTAR PRADESH_KHIRI,2007,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
UTTAR PRADESH_KHIRI,2008,0.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,69.0
UTTAR PRADESH_KHIRI,2009,8.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0
UTTAR PRADESH_KHIRI,2010,3.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0
UTTAR PRADESH_KUSHI NAGAR,2001,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0
UTTAR PRADESH_KUSHI NAGAR,2002,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0
UTTAR PRADESH_KUSHI NAGAR,2003,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0
UTTAR PRADESH_KUSHI NAGAR,2004,5.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0
UTTAR PRADESH_KUSHI NAGAR,2005,5.0,5.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0
UTTAR PRADESH_KUSHI NAGAR,2006,1.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0
UTTAR PRADESH_KUSHI NAGAR,2007,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0
UTTAR PRADESH_KUSHI NAGAR,2008,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0
UTTAR PRADESH_KUSHI NAGAR,2009,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,42.0
UTTAR PRADESH_KUSHI NAGAR,2010,8.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0
UTTAR PRADESH_LALITPUR,2001,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,48.0
UTTAR PRADESH_LALITPUR,2002,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0
UTTAR PRADESH_LALITPUR,2003,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
UTTAR PRADESH_LALITPUR,2004,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0
UTTAR PRADESH_LALITPUR,2005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UTTAR PRADESH_LALITPUR,2006,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0
UTTAR PRADESH_LALITPUR,2007,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0
UTTAR PRADESH_LALITPUR,2008,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
UTTAR PRADESH_LALITPUR,2009,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
UTTAR PRADESH_LALITPUR,2010,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0
UTTAR PRADESH_LUCKNOW,2001,12.0,13.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,53.0
UTTAR PRADESH_LUCKNOW,2002,15.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0
UTTAR PRADESH_LUCKNOW,2003,12.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,71.0
UTTAR PRADESH_LUCKNOW,2004,9.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0
UTTAR PRADESH_LUCKNOW,2005,12.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0
UTTAR PRADESH_LUCKNOW,2006,18.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,65.0
UTTAR PRADESH_LUCKNOW,2007,14.0,31.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,128.0
UTTAR PRADESH_LUCKNOW,2008,10.0,44.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,258.0
UTTAR PRADESH_LUCKNOW,2009,15.0,25.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,166.0
UTTAR PRADESH_LUCKNOW,2010,14.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,58.0
UTTAR PRADESH_MAHARAJGANJ,2001,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,41.0
UTTAR PRADESH_MAHARAJGANJ,2002,8.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0
UTTAR PRADESH_MAHARAJGANJ,2003,5.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
UTTAR PRADESH_MAHARAJGANJ,2004,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
UTTAR PRADESH_MAHARAJGANJ,2005,3.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
UTTAR PRADESH_MAHARAJGANJ,2006,4.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
UTTAR PRADESH_MAHARAJGANJ,2007,6.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0
